surface_id,leaf_id,leaf_side,larva_mine_alive_n,larva_mine_dead_n,larva_mine_paras_n,mine_empty_n,larva_fold_alive_n,larva_fold_dead_n,larva_fold_paras_n,pupa_fold_dead_n,pupa_fold_paras_n,pupa_fold_eclose_n,fold_empty_n,pupa_fold_alive_n
surface_2007_ED_2_4_B,leaf_2007_ED_2_4,B,0,0,0,0,0,0,1,0,0,0,0,0
surface_2007_ED_2_5_T,leaf_2007_ED_2_5,T,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_2_5_B,leaf_2007_ED_2_5,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_2_6_T,leaf_2007_ED_2_6,T,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_2_6_B,leaf_2007_ED_2_6,B,0,1,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_2_7_T,leaf_2007_ED_2_7,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_2_7_B,leaf_2007_ED_2_7,B,0,1,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_2_8_T,leaf_2007_ED_2_8,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_2_8_B,leaf_2007_ED_2_8,B,0,2,0,1,0,0,0,0,0,0,0,0
surface_2007_ED_2_9_T,leaf_2007_ED_2_9,T,0,0,0,1,0,0,0,0,0,0,0,0
surface_2007_ED_2_9_B,leaf_2007_ED_2_9,B,1,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_2_10_T,leaf_2007_ED_2_10,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_2_10_B,leaf_2007_ED_2_10,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_2_11_T,leaf_2007_ED_2_11,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_2_11_B,leaf_2007_ED_2_11,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_2_12_T,leaf_2007_ED_2_12,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_2_12_B,leaf_2007_ED_2_12,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_2_13_T,leaf_2007_ED_2_13,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_2_13_B,leaf_2007_ED_2_13,B,1,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_3_1_T,leaf_2007_ED_3_1,T,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_3_1_B,leaf_2007_ED_3_1,B,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_3_2_T,leaf_2007_ED_3_2,T,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_3_2_B,leaf_2007_ED_3_2,B,0,2,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_3_3_T,leaf_2007_ED_3_3,T,0,0,2,0,0,0,1,0,0,0,0,0
surface_2007_ED_3_3_B,leaf_2007_ED_3_3,B,0,3,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_3_4_T,leaf_2007_ED_3_4,T,0,2,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_3_4_B,leaf_2007_ED_3_4,B,0,1,0,0,0,0,0,1,0,0,0,1
surface_2007_ED_3_5_T,leaf_2007_ED_3_5,T,0,3,0,0,0,0,0,1,0,0,0,0
surface_2007_ED_3_5_B,leaf_2007_ED_3_5,B,0,0,0,1,0,1,0,1,0,0,0,0
surface_2007_ED_3_6_T,leaf_2007_ED_3_6,T,0,3,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_3_6_B,leaf_2007_ED_3_6,B,0,3,1,0,0,0,0,0,0,0,0,1
surface_2007_ED_3_7_T,leaf_2007_ED_3_7,T,0,0,0,0,0,1,0,0,0,0,0,0
surface_2007_ED_3_7_B,leaf_2007_ED_3_7,B,0,0,0,1,0,0,0,0,0,0,0,0
surface_2007_ED_3_8_T,leaf_2007_ED_3_8,T,0,3,0,1,0,0,0,0,0,0,0,0
surface_2007_ED_3_8_B,leaf_2007_ED_3_8,B,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_3_9_T,leaf_2007_ED_3_9,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_3_9_B,leaf_2007_ED_3_9,B,1,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_3_10_T,leaf_2007_ED_3_10,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_3_10_B,leaf_2007_ED_3_10,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_4_1_T,leaf_2007_ED_4_1,T,0,3,2,0,0,0,1,0,0,0,0,0
surface_2007_ED_4_1_B,leaf_2007_ED_4_1,B,0,2,2,0,0,0,0,0,0,0,0,0
surface_2007_ED_4_2_T,leaf_2007_ED_4_2,T,0,4,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_4_2_B,leaf_2007_ED_4_2,B,0,1,1,0,0,0,1,0,0,0,0,1
surface_2007_ED_4_3_T,leaf_2007_ED_4_3,T,0,3,2,0,0,0,0,0,0,0,0,0
surface_2007_ED_4_3_B,leaf_2007_ED_4_3,B,0,3,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_4_4_T,leaf_2007_ED_4_4,T,0,6,2,0,0,0,0,0,0,0,0,0
surface_2007_ED_4_4_B,leaf_2007_ED_4_4,B,0,1,2,1,0,0,1,0,0,0,0,0
surface_2007_ED_4_5_T,leaf_2007_ED_4_5,T,0,4,0,0,0,1,0,0,0,0,0,0
surface_2007_ED_4_5_B,leaf_2007_ED_4_5,B,0,2,0,0,0,0,1,0,0,0,0,0
surface_2007_ED_4_6_T,leaf_2007_ED_4_6,T,0,5,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_4_6_B,leaf_2007_ED_4_6,B,0,3,0,1,0,0,0,0,0,0,0,2
surface_2007_ED_4_7_T,leaf_2007_ED_4_7,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_4_7_B,leaf_2007_ED_4_7,B,0,1,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_4_8_T,leaf_2007_ED_4_8,T,0,2,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_4_8_B,leaf_2007_ED_4_8,B,0,2,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_4_9_T,leaf_2007_ED_4_9,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_4_9_B,leaf_2007_ED_4_9,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_4_10_T,leaf_2007_ED_4_10,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_4_10_B,leaf_2007_ED_4_10,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_5_1_T,leaf_2007_ED_5_1,T,0,2,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_5_1_B,leaf_2007_ED_5_1,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_5_2_T,leaf_2007_ED_5_2,T,0,4,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_5_2_B,leaf_2007_ED_5_2,B,0,3,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_5_3_T,leaf_2007_ED_5_3,T,0,4,0,0,0,0,1,0,1,0,0,0
surface_2007_ED_5_3_B,leaf_2007_ED_5_3,B,0,0,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_5_4_T,leaf_2007_ED_5_4,T,0,7,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_5_4_B,leaf_2007_ED_5_4,B,0,4,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_5_5_T,leaf_2007_ED_5_5,T,0,5,0,1,0,0,0,0,0,0,0,0
surface_2007_ED_5_5_B,leaf_2007_ED_5_5,B,0,2,1,0,0,0,0,0,0,0,0,1
surface_2007_ED_5_6_T,leaf_2007_ED_5_6,T,0,9,1,0,0,0,0,0,0,0,0,1
surface_2007_ED_5_6_B,leaf_2007_ED_5_6,B,0,6,0,1,0,0,0,0,0,0,0,0
surface_2007_ED_5_7_T,leaf_2007_ED_5_7,T,0,1,1,1,0,0,0,0,0,0,0,0
surface_2007_ED_5_7_B,leaf_2007_ED_5_7,B,0,3,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_5_8_T,leaf_2007_ED_5_8,T,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_5_8_B,leaf_2007_ED_5_8,B,1,1,0,1,0,0,0,0,0,0,0,0
surface_2007_ED_5_9_T,leaf_2007_ED_5_9,T,0,1,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_5_9_B,leaf_2007_ED_5_9,B,0,1,0,0,0,0,1,0,0,0,0,0
surface_2007_ED_5_10_T,leaf_2007_ED_5_10,T,0,2,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_5_10_B,leaf_2007_ED_5_10,B,0,4,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_6_2_T,leaf_2007_ED_6_2,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_6_2_B,leaf_2007_ED_6_2,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_6_3_T,leaf_2007_ED_6_3,T,0,1,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_6_3_B,leaf_2007_ED_6_3,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_6_4_T,leaf_2007_ED_6_4,T,0,1,1,0,0,1,0,0,0,0,0,0
surface_2007_ED_6_4_B,leaf_2007_ED_6_4,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_6_5_T,leaf_2007_ED_6_5,T,0,3,0,0,0,0,0,1,0,0,0,0
surface_2007_ED_6_5_B,leaf_2007_ED_6_5,B,0,2,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_6_6_T,leaf_2007_ED_6_6,T,0,2,0,0,0,0,0,0,0,0,0,2
surface_2007_ED_6_6_B,leaf_2007_ED_6_6,B,0,2,2,0,0,0,0,0,0,0,0,0
surface_2007_ED_6_7_T,leaf_2007_ED_6_7,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_6_7_B,leaf_2007_ED_6_7,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_7_2_T,leaf_2007_ED_7_2,T,0,8,2,0,0,0,0,0,0,0,0,0
surface_2007_ED_7_2_B,leaf_2007_ED_7_2,B,0,0,1,1,0,0,1,0,0,0,0,1
surface_2007_ED_7_3_T,leaf_2007_ED_7_3,T,0,0,1,0,0,0,0,0,0,0,0,1
surface_2007_ED_7_3_B,leaf_2007_ED_7_3,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_7_4_T,leaf_2007_ED_7_4,T,0,1,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_7_4_B,leaf_2007_ED_7_4,B,0,4,1,0,0,0,1,0,0,0,0,0
surface_2007_ED_7_5_T,leaf_2007_ED_7_5,T,0,3,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_7_5_B,leaf_2007_ED_7_5,B,0,1,1,0,0,1,0,0,0,0,0,0
surface_2007_ED_7_6_T,leaf_2007_ED_7_6,T,0,2,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_7_6_B,leaf_2007_ED_7_6,B,0,2,1,1,0,1,0,0,0,0,0,0
surface_2007_ED_7_7_T,leaf_2007_ED_7_7,T,0,1,0,1,0,0,0,0,0,0,0,0
surface_2007_ED_7_7_B,leaf_2007_ED_7_7,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_7_8_T,leaf_2007_ED_7_8,T,2,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_7_8_B,leaf_2007_ED_7_8,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_7_9_T,leaf_2007_ED_7_9,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_7_9_B,leaf_2007_ED_7_9,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_7_10_T,leaf_2007_ED_7_10,T,2,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_7_10_B,leaf_2007_ED_7_10,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_8_1_T,leaf_2007_ED_8_1,T,0,0,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_8_1_B,leaf_2007_ED_8_1,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_8_2_T,leaf_2007_ED_8_2,T,0,0,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_8_2_B,leaf_2007_ED_8_2,B,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_8_3_T,leaf_2007_ED_8_3,T,0,5,0,0,0,0,0,1,0,0,0,0
surface_2007_ED_8_3_B,leaf_2007_ED_8_3,B,0,0,0,1,0,0,0,0,0,0,0,1
surface_2007_ED_8_4_T,leaf_2007_ED_8_4,T,0,4,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_8_4_B,leaf_2007_ED_8_4,B,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_8_5_T,leaf_2007_ED_8_5,T,0,3,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_8_5_B,leaf_2007_ED_8_5,B,1,0,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_8_6_T,leaf_2007_ED_8_6,T,0,2,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_8_6_B,leaf_2007_ED_8_6,B,0,2,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_8_7_T,leaf_2007_ED_8_7,T,0,1,0,1,0,0,0,0,0,0,0,0
surface_2007_ED_8_7_B,leaf_2007_ED_8_7,B,0,1,0,1,0,0,0,0,0,0,0,0
surface_2007_ED_8_8_T,leaf_2007_ED_8_8,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_8_8_B,leaf_2007_ED_8_8,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_9_1_T,leaf_2007_ED_9_1,T,1,4,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_9_1_B,leaf_2007_ED_9_1,B,0,3,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_9_2_T,leaf_2007_ED_9_2,T,0,2,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_9_2_B,leaf_2007_ED_9_2,B,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_9_3_T,leaf_2007_ED_9_3,T,0,3,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_9_3_B,leaf_2007_ED_9_3,B,0,2,0,0,0,0,0,0,0,0,0,2
surface_2007_ED_9_4_T,leaf_2007_ED_9_4,T,0,2,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_9_4_B,leaf_2007_ED_9_4,B,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_9_5_T,leaf_2007_ED_9_5,T,1,1,1,0,0,0,0,0,1,0,0,0
surface_2007_ED_9_5_B,leaf_2007_ED_9_5,B,2,0,0,0,0,0,0,0,0,0,0,2
surface_2007_ED_9_6_T,leaf_2007_ED_9_6,T,0,2,0,0,0,0,1,0,0,0,0,0
surface_2007_ED_9_6_B,leaf_2007_ED_9_6,B,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_9_7_T,leaf_2007_ED_9_7,T,0,6,0,0,0,0,0,0,0,0,0,2
surface_2007_ED_9_7_B,leaf_2007_ED_9_7,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_9_8_T,leaf_2007_ED_9_8,T,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_9_8_B,leaf_2007_ED_9_8,B,0,3,0,0,0,0,1,0,0,0,0,0
surface_2007_ED_9_9_T,leaf_2007_ED_9_9,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_9_9_B,leaf_2007_ED_9_9,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_9_10_T,leaf_2007_ED_9_10,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_9_10_B,leaf_2007_ED_9_10,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_10_2_T,leaf_2007_ED_10_2,T,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_10_2_B,leaf_2007_ED_10_2,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_10_3_T,leaf_2007_ED_10_3,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_10_3_B,leaf_2007_ED_10_3,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_10_4_T,leaf_2007_ED_10_4,T,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_10_4_B,leaf_2007_ED_10_4,B,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_10_5_T,leaf_2007_ED_10_5,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_10_5_B,leaf_2007_ED_10_5,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_10_6_T,leaf_2007_ED_10_6,T,0,2,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_10_6_B,leaf_2007_ED_10_6,B,0,0,0,1,0,0,0,0,0,0,0,0
surface_2007_ED_10_7_T,leaf_2007_ED_10_7,T,0,0,0,0,0,0,1,0,0,0,0,0
surface_2007_ED_10_7_B,leaf_2007_ED_10_7,B,0,0,0,0,0,0,1,0,0,0,0,0
surface_2007_ED_10_8_T,leaf_2007_ED_10_8,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_10_8_B,leaf_2007_ED_10_8,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_11_5_T,leaf_2007_ED_11_5,T,0,2,2,0,0,0,0,0,0,0,0,0
surface_2007_ED_11_5_B,leaf_2007_ED_11_5,B,0,1,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_11_6_T,leaf_2007_ED_11_6,T,0,3,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_11_6_B,leaf_2007_ED_11_6,B,0,0,2,0,0,0,0,0,0,0,0,0
surface_2007_ED_11_7_T,leaf_2007_ED_11_7,T,0,1,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_11_7_B,leaf_2007_ED_11_7,B,0,1,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_11_8_T,leaf_2007_ED_11_8,T,0,0,2,0,0,0,0,0,0,0,0,0
surface_2007_ED_11_8_B,leaf_2007_ED_11_8,B,0,0,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_11_9_T,leaf_2007_ED_11_9,T,0,1,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_11_9_B,leaf_2007_ED_11_9,B,0,2,1,1,0,0,0,0,0,0,0,0
surface_2007_ED_11_10_T,leaf_2007_ED_11_10,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_11_10_B,leaf_2007_ED_11_10,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_12_1_T,leaf_2007_ED_12_1,T,0,1,0,0,0,0,1,0,0,0,0,0
surface_2007_ED_12_1_B,leaf_2007_ED_12_1,B,0,0,0,0,0,0,0,1,0,0,0,0
surface_2007_ED_12_2_T,leaf_2007_ED_12_2,T,0,0,0,0,0,0,0,1,0,0,0,0
surface_2007_ED_12_2_B,leaf_2007_ED_12_2,B,0,0,0,0,0,1,0,0,0,0,0,1
surface_2007_ED_12_3_T,leaf_2007_ED_12_3,T,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_12_3_B,leaf_2007_ED_12_3,B,0,0,0,1,0,1,0,0,0,0,0,0
surface_2007_ED_12_4_T,leaf_2007_ED_12_4,T,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_12_4_B,leaf_2007_ED_12_4,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_12_5_T,leaf_2007_ED_12_5,T,0,1,0,1,0,0,0,0,0,0,0,0
surface_2007_ED_12_5_B,leaf_2007_ED_12_5,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_12_6_T,leaf_2007_ED_12_6,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_12_6_B,leaf_2007_ED_12_6,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_12_7_T,leaf_2007_ED_12_7,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_12_7_B,leaf_2007_ED_12_7,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_12_8_T,leaf_2007_ED_12_8,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_12_8_B,leaf_2007_ED_12_8,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_12_9_T,leaf_2007_ED_12_9,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_12_9_B,leaf_2007_ED_12_9,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_12_10_T,leaf_2007_ED_12_10,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_12_10_B,leaf_2007_ED_12_10,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_13_2_T,leaf_2007_ED_13_2,T,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_13_2_B,leaf_2007_ED_13_2,B,0,1,0,0,0,0,1,0,0,0,0,0
surface_2007_ED_13_3_T,leaf_2007_ED_13_3,T,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_13_3_B,leaf_2007_ED_13_3,B,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_13_4_T,leaf_2007_ED_13_4,T,0,3,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_13_4_B,leaf_2007_ED_13_4,B,0,1,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_13_5_T,leaf_2007_ED_13_5,T,0,3,2,0,0,0,0,0,0,0,0,0
surface_2007_ED_13_5_B,leaf_2007_ED_13_5,B,0,1,0,0,0,0,0,1,0,0,0,0
surface_2007_ED_13_6_T,leaf_2007_ED_13_6,T,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_13_6_B,leaf_2007_ED_13_6,B,0,2,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_13_7_T,leaf_2007_ED_13_7,T,0,2,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_13_7_B,leaf_2007_ED_13_7,B,0,2,3,0,0,0,0,0,0,0,0,0
surface_2007_ED_13_8_T,leaf_2007_ED_13_8,T,0,3,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_13_8_B,leaf_2007_ED_13_8,B,0,1,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_13_9_T,leaf_2007_ED_13_9,T,0,1,1,0,0,0,0,0,1,0,0,0
surface_2007_ED_13_9_B,leaf_2007_ED_13_9,B,0,2,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_13_10_T,leaf_2007_ED_13_10,T,0,3,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_13_10_B,leaf_2007_ED_13_10,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_14_9_T,leaf_2007_ED_14_9,T,0,2,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_14_9_B,leaf_2007_ED_14_9,B,0,2,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_14_10_T,leaf_2007_ED_14_10,T,0,1,0,0,0,0,1,0,0,0,1,0
surface_2007_ED_14_10_B,leaf_2007_ED_14_10,B,0,2,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_14_11_T,leaf_2007_ED_14_11,T,0,5,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_14_11_B,leaf_2007_ED_14_11,B,0,3,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_14_12_T,leaf_2007_ED_14_12,T,0,4,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_14_12_B,leaf_2007_ED_14_12,B,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_14_13_T,leaf_2007_ED_14_13,T,0,5,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_14_13_B,leaf_2007_ED_14_13,B,0,1,0,0,0,0,0,0,0,0,0,2
surface_2007_ED_14_14_T,leaf_2007_ED_14_14,T,0,3,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_14_14_B,leaf_2007_ED_14_14,B,0,3,0,0,0,0,1,0,0,0,0,0
surface_2007_ED_14_15_T,leaf_2007_ED_14_15,T,0,0,1,0,0,0,0,0,1,0,0,0
surface_2007_ED_14_15_B,leaf_2007_ED_14_15,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_14_16_T,leaf_2007_ED_14_16,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_14_16_B,leaf_2007_ED_14_16,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_15_3_T,leaf_2007_ED_15_3,T,0,0,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_15_3_B,leaf_2007_ED_15_3,B,0,0,0,0,0,0,0,0,1,0,0,0
surface_2007_ED_15_4_T,leaf_2007_ED_15_4,T,0,0,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_15_4_B,leaf_2007_ED_15_4,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_15_5_T,leaf_2007_ED_15_5,T,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_15_5_B,leaf_2007_ED_15_5,B,0,0,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_15_6_T,leaf_2007_ED_15_6,T,0,0,2,0,0,0,0,0,0,0,0,0
surface_2007_ED_15_6_B,leaf_2007_ED_15_6,B,0,1,0,0,0,0,1,0,0,0,0,0
surface_2007_ED_15_7_T,leaf_2007_ED_15_7,T,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_15_7_B,leaf_2007_ED_15_7,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_15_8_T,leaf_2007_ED_15_8,T,0,0,0,0,0,0,0,1,0,0,0,0
surface_2007_ED_15_8_B,leaf_2007_ED_15_8,B,0,1,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_16_1_T,leaf_2007_ED_16_1,T,0,1,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_16_1_B,leaf_2007_ED_16_1,B,0,1,0,0,0,0,0,1,0,0,0,0
surface_2007_ED_16_2_T,leaf_2007_ED_16_2,T,0,1,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_16_2_B,leaf_2007_ED_16_2,B,0,1,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_16_3_T,leaf_2007_ED_16_3,T,0,1,1,0,0,0,0,0,0,0,0,0
surface_2007_ED_16_3_B,leaf_2007_ED_16_3,B,0,0,0,1,0,0,0,0,0,0,0,1
surface_2007_ED_16_4_T,leaf_2007_ED_16_4,T,0,2,2,0,0,0,0,0,0,0,0,0
surface_2007_ED_16_4_B,leaf_2007_ED_16_4,B,0,1,0,0,0,0,0,0,0,0,0,1
surface_2007_ED_16_5_T,leaf_2007_ED_16_5,T,0,2,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_16_5_B,leaf_2007_ED_16_5,B,0,0,1,0,0,0,0,0,0,0,0,1
surface_2007_ED_16_6_T,leaf_2007_ED_16_6,T,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_16_6_B,leaf_2007_ED_16_6,B,0,0,0,0,0,0,0,0,0,0,0,0
surface_2007_ED_16_7_T,leaf_2007_ED_16_7,T,0,1,0,0,0,0,0,1,0,0,0,0
surface_2007_ED_16_7_B,leaf_2007_ED_16_7,B,0,2,1,0,0,0,0,0,0,0,0,0
